,text_1,text_2,label,POS dist score,1-gram_overlap,chrf_score_norm,WMD,ROUGE-1 recall,ROUGE-1 precision,ROUGE-1 F,ROUGE-2 recall,ROUGE-2 precision,ROUGE-2 F,ROUGE-L recall,ROUGE-L precision,ROUGE-L F,BertScore,L2_score
631,presented to the,to submit a,3.667,0.0,1.6666666666666665,0.5769230769230769,4.215466459838677,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,4.3872,1.4593639801754978
632,the tribunal shall,the tribunal is required,2.0,0.0,2.8571428571428568,3.312629399585921,2.305792366360964,3.333333333333333,2.5,2.8571428571428577,2.5,1.6666666666666665,2.0,3.333333333333333,2.5,2.8571428571428577,4.5602,2.489500588726274
633,most indebted,most heavily indebted,3.667,0.0,4.0,3.9085545722713864,1.7965377622262189,5.0,3.333333333333333,4.0,0.0,0.0,0.0,5.0,3.333333333333333,4.0,4.8122,2.6547404805880697
634,and young people,and young persons,4.0,3.030838314235879,3.333333333333333,3.5539215686274512,1.6415777485314558,3.333333333333333,3.333333333333333,3.333333333333333,2.5,2.5,2.5,3.333333333333333,3.333333333333333,3.333333333333333,4.8359,3.6360868220282603
635,and by strengthening,and further strengthening,4.667,0.0,3.333333333333333,3.6574074074074066,1.3808179383626884,3.333333333333333,3.333333333333333,3.333333333333333,0.0,0.0,0.0,3.333333333333333,3.333333333333333,3.333333333333333,4.4547,2.4952599015390073
636,were not sufficient to,do not suffice to,4.333,0.0,2.5,2.5877192982456143,1.5789576272860548,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.8028,1.961909948810006
637,factor is,success factor,3.0,5.0,2.5,2.7380952380952377,2.0569174497151868,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.1977,0.8115996992096104
638,respondents noted,respondents indicated,2.333,5.0,2.5,3.5794183445190155,1.5052865769127608,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.5502,2.9711759979593158
639,- this was,then it was,3.667,0.0,2.0,1.6447368421052633,2.2248601873820197,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,4.533,2.311580655499535
640,at the following session .,at the next session .,4.0,5.0,3.75,2.6449275362318843,2.0322864380304644,4.0,4.0,4.000000000000001,2.5,2.5,2.5,4.0,4.0,4.000000000000001,4.7549,3.161884816124209
641,commission endorsed the,committee endorsed the,3.333,3.500614576830527,3.333333333333333,3.186274509803922,1.3849919245246631,3.333333333333333,3.333333333333333,3.333333333333333,2.5,2.5,2.5,3.333333333333333,3.333333333333333,3.333333333333333,4.881,3.191631216549786
642,first nations people,"first nations ,",2.333,5.0,4.0,3.382352941176471,2.1286679473883385,3.333333333333333,3.333333333333333,3.333333333333333,2.5,2.5,2.5,3.333333333333333,3.333333333333333,3.333333333333333,4.5281,3.298703380183366
643,"programs and services ,",program / service,5.0,2.896643311548757,0.0,2.5544388609715236,1.7287959318073671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5331,1.5449131494061743
644,eu 2020 strategy,europe 2020 strategy is,4.0,3.961521294239522,2.8571428571428568,4.225352112676056,1.414481107539968,3.333333333333333,2.5,2.8571428571428577,2.5,1.6666666666666665,2.0,3.333333333333333,2.5,2.8571428571428577,4.4727,2.1316407734853424
645,the secretariat of the committee,the secretariat of the commission,3.0,4.2503072884152635,3.75,4.307432432432432,1.0134601163794443,4.0,4.0,4.000000000000001,3.75,3.75,3.75,4.0,4.0,4.000000000000001,4.9497,3.9843896234081275
646,integrate itself,to become integrated,4.0,0.0,0.0,2.6978417266187056,2.244041391326126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3551,1.13884925625542
647,is contrary to,be inconsistent with,4.333,0.0,0.0,0.9641873278236917,2.8839410965592984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4948,1.8025801846688614
648,who are they,- who the hell is that,3.333,0.0,1.25,1.8253968253968256,2.768376885998047,1.6666666666666665,0.8333333333333333,1.1111111111111112,0.0,0.0,0.0,1.6666666666666665,0.8333333333333333,1.1111111111111112,4.3715,2.090269566221871
649,languages other,language -rrb-,3.0,3.563286909996374,0.0,2.352150537634409,2.38875250549852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1206,0.9493214300122359
650,particular attention is paid,particular attention to,3.333,5.0,2.8571428571428568,3.7,1.2353058727697976,2.5,3.333333333333333,2.8571428571428577,1.6666666666666665,2.5,2.0,2.5,3.333333333333333,2.8571428571428577,4.4752,2.1389021276083926
651,are talking about,speak of,4.333,0.0,0.0,0.3063725490196078,4.052112674956218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3952,1.332427316297733
652,is capable of being,is able to,4.0,0.0,1.4285714285714284,1.1752136752136753,1.9385271460453275,1.25,1.6666666666666665,1.4285714285714284,0.0,0.0,0.0,1.25,1.6666666666666665,1.4285714285714284,4.4131,2.2951833320428716
653,committee at the,commission at its,3.667,3.500614576830527,1.6666666666666665,1.6544117647058822,2.933732704081129,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,4.4298,2.782188474345742
654,to be prepared by the,drawn up by the,3.0,0.0,2.2222222222222223,1.48975791433892,2.356402633094176,2.0,2.5,2.2222222222222223,1.25,1.6666666666666665,1.4285714285714284,2.0,2.5,2.2222222222222223,4.4665,2.216379958599976
655,objectives in terms,objectives are,4.0,5.0,2.0,2.760416666666667,1.5813594522887535,1.6666666666666665,2.5,2.0,0.0,0.0,0.0,1.6666666666666665,2.5,2.0,4.1248,2.191565816440184
656,of the general conference,the general assembly was,3.333,2.948930981016459,2.5,2.1949404761904763,3.0958585077134964,2.5,2.5,2.5,1.6666666666666665,1.6666666666666665,1.6666666666666665,2.5,2.5,2.5,4.5317,1.9942363334443383
657,the advantages of,the benefit of,4.333,2.907250286616894,3.333333333333333,1.115023474178404,3.140293292376648,3.333333333333333,3.333333333333333,3.333333333333333,0.0,0.0,0.0,3.333333333333333,3.333333333333333,3.333333333333333,4.7916,2.254390640116728
658,dated 30 november 2000,on 30 november 2000,4.667,0.0,3.75,3.776041666666667,1.5950448423892,3.75,3.75,3.75,3.333333333333333,3.333333333333333,3.333333333333333,3.75,3.75,3.75,4.9929,2.3509438162943495
659,should like to emphasise,wish to emphasise,5.0,0.0,2.8571428571428568,2.6842948717948723,1.6738400564939273,2.5,3.333333333333333,2.8571428571428577,1.6666666666666665,2.5,2.0,2.5,3.333333333333333,2.8571428571428577,4.6408,2.4316268164504575
660,the adverse effects of,the negative impacts of,2.667,3.0224378874544415,2.5,1.6156462585034013,2.4638101698505537,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.8131,2.9120180281290633
661,was eventually,had subsequently,3.333,0.0,0.0,0.9971509971509972,2.5186809897807745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.785,1.6663531345320348
662,its concern about the,preoccupation over the,3.333,2.3132654983186454,1.4285714285714284,1.1200716845878136,1.7527817004091806,1.25,1.6666666666666665,1.4285714285714284,0.0,0.0,0.0,1.25,1.6666666666666665,1.4285714285714284,4.4833,2.178576001567598
663,purpose of this project is,aim of this project is,4.333,4.156603354362244,4.0,3.571428571428571,1.5348899492955448,4.0,4.0,4.000000000000001,3.75,3.75,3.75,4.0,4.0,4.000000000000001,4.989,3.0725239292987228
664,is often difficult,can be hard,1.6669999999999998,0.0,0.0,0.3941441441441442,4.450614498912484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5878,1.9939112122098246
665,new government has,"government has ,",3.333,5.0,4.0,3.8126361655773424,1.0728945429498815,3.333333333333333,3.333333333333333,3.333333333333333,2.5,2.5,2.5,3.333333333333333,3.333333333333333,3.333333333333333,4.4505,2.0702592625724194
666,rates as,rate used,3.667,3.5241948257544093,0.0,1.7857142857142858,2.535421755176911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3854,1.6360495176553984
667,'s list of issues,its list of issues,5.0,5.0,3.75,4.623287671232878,0.8216099514790198,3.75,3.75,3.75,3.333333333333333,3.333333333333333,3.333333333333333,3.75,3.75,3.75,4.7341,3.3921802767802802
668,"oh , really .","oh , is that so ?",4.333,0.0,1.6666666666666665,1.2996941896024463,3.8635443886778216,2.5,1.6666666666666665,2.0,1.6666666666666665,1.0,1.25,2.5,1.6666666666666665,2.0,4.3099,2.5097007030386496
669,and assessments,evaluations were,2.333,3.636407701324049,0.0,0.5291005291005292,3.503575176662864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2908,1.7026364137286105
670,cautioned that,was indicated that,2.333,0.0,2.0,2.3109243697478994,1.5628496867874218,2.5,1.6666666666666665,2.0,0.0,0.0,0.0,2.5,1.6666666666666665,2.0,4.435,1.4388490808528274
671,assessment should be,evaluation was,3.333,4.008793520512634,0.0,0.4930966469428008,3.3783655664551064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5881,2.2574968321038864
672,"or indirectly , to",or indirectly involved,4.0,0.0,3.333333333333333,3.668763102725368,1.6334933328592525,2.5,3.333333333333333,2.8571428571428577,1.6666666666666665,2.5,2.0,2.5,3.333333333333333,2.8571428571428577,4.2896,2.785763241830812
673,also remains,is still in,3.333,0.0,0.0,0.6205673758865248,3.5657733110996253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4739,1.9267075880915665
674,account of the recommendations,in mind the recommendations,3.667,3.8330373058745044,2.5,3.2781862745098036,1.5823905323948873,2.5,2.5,2.5,1.6666666666666665,1.6666666666666665,1.6666666666666665,2.5,2.5,2.5,4.5026,2.097706322937723
675,process to be followed,procedures to be used,3.667,3.0894085047818356,2.5,2.276632302405498,1.8878805451056158,2.5,2.5,2.5,1.6666666666666665,1.6666666666666665,1.6666666666666665,2.5,2.5,2.5,4.5782,2.6110480079402243
676,japan has,the government of japan has,3.0,5.0,2.8571428571428568,3.9156626506024104,3.569575153673712,5.0,2.0,2.8571428571428577,5.0,1.25,2.0,5.0,2.0,2.8571428571428577,4.4812,2.6295496926821285
677,- i see,i 've been seeing,3.0,5.0,1.6666666666666665,1.96969696969697,3.0704882200996577,1.6666666666666665,1.25,1.4285714285714284,0.0,0.0,0.0,1.6666666666666665,1.25,1.4285714285714284,4.2921,2.2941854165773994
678,like russia,such as russia,4.667,5.0,2.0,2.556818181818181,2.6642377742661734,2.5,1.6666666666666665,2.0,0.0,0.0,0.0,2.5,1.6666666666666665,2.0,4.6917,2.2980358167082997
679,provided for in section,provided in article,3.0,3.1646658819595173,2.8571428571428568,2.238805970149254,1.4103451602591408,2.5,3.333333333333333,2.8571428571428577,0.0,0.0,0.0,2.5,3.333333333333333,2.8571428571428577,4.4952,2.426395277510706
680,and will allow,and will enable,4.667,0.0,3.333333333333333,2.9454022988505746,1.8861380283567464,3.333333333333333,3.333333333333333,3.333333333333333,2.5,2.5,2.5,3.333333333333333,3.333333333333333,3.333333333333333,4.7483,3.793895986638332
681,results from the,the effects of the,4.667,2.751907595446386,1.6666666666666665,1.1557177615571776,2.6812260250475526,1.6666666666666665,1.25,1.4285714285714284,0.0,0.0,0.0,1.6666666666666665,1.25,1.4285714285714284,4.4065,1.6508347033528707
682,was here,'s been here,3.0,0.0,2.0,2.4011299435028244,2.8648767029882123,2.5,1.6666666666666665,2.0,0.0,0.0,0.0,2.5,1.6666666666666665,2.0,4.1963,2.596174651117979
683,refusing to,are unwilling to,3.333,0.0,2.0,2.314814814814815,2.2138152085463494,2.5,1.6666666666666665,2.0,0.0,0.0,0.0,2.5,1.6666666666666665,2.0,4.4318,1.7239459494404525
684,- that 's my,is this my,3.0,0.0,1.6666666666666665,1.4336917562724014,3.023503578851252,1.25,1.6666666666666665,1.4285714285714284,0.0,0.0,0.0,1.25,1.6666666666666665,1.4285714285714284,4.2381,2.665694215899043
685,areas of competence,terms of reference,2.333,2.7455480628194304,1.6666666666666665,1.6260162601626018,1.8434340867189731,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,4.3609,1.0199977122490402
686,it 's my job .,this is my job .,2.667,5.0,2.5,3.4188034188034178,1.483022683674849,3.0,3.0,3.0,2.5,2.5,2.5,3.0,3.0,3.0,4.798,3.519167995341307
687,may be able to,may be allowed,3.333,0.0,2.8571428571428568,2.608695652173913,1.509600684244536,2.5,3.333333333333333,2.8571428571428577,1.6666666666666665,2.5,2.0,2.5,3.333333333333333,2.8571428571428577,4.5526,2.729268729050353
688,", is necessary",there must,4.333,0.0,0.0,0.3753753753753753,3.9806150744042794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4706,0.8734858057957533
689,'s interested in,is interested in,4.333,0.0,3.333333333333333,4.62962962962963,0.5770566686267852,3.333333333333333,3.333333333333333,3.333333333333333,2.5,2.5,2.5,3.333333333333333,3.333333333333333,3.333333333333333,4.6704,3.1976760284041945
690,- i 'm telling you,i say to you,3.0,5.0,2.5,0.894854586129754,3.972316567299744,2.0,2.5,2.2222222222222223,0.0,0.0,0.0,2.0,2.5,2.2222222222222223,4.2838,2.6694016315949183
691,is n't your,'re not in your,2.333,0.0,1.25,2.059925093632959,1.6587455253688093,1.6666666666666665,1.25,1.4285714285714284,0.0,0.0,0.0,1.6666666666666665,1.25,1.4285714285714284,4.4542,2.0722350474927578
692,socio-economic rights,economic and social rights,4.333,5.0,2.8571428571428568,3.2894736842105265,1.3704012681938194,2.5,1.25,1.6666666666666665,0.0,0.0,0.0,2.5,1.25,1.6666666666666665,4.5789,1.853121188908843
693,by reason of its,by virtue of its,4.667,2.653949434181877,3.75,2.1604938271604937,2.035438180545449,3.75,3.75,3.75,1.6666666666666665,1.6666666666666665,1.6666666666666665,3.75,3.75,3.75,4.6783,2.756590658458828
694,runs contrary to,was contrary to,4.667,0.0,3.333333333333333,3.9179104477611935,1.41180314788602,3.333333333333333,3.333333333333333,3.333333333333333,2.5,2.5,2.5,3.333333333333333,3.333333333333333,3.333333333333333,4.7827,2.6561671927491575
695,particular concerns,specific concerns,3.333,5.0,2.5,2.19836400817996,2.220107690699022,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.9979,2.4254930504239858
696,receive benefits,benefits are,3.0,5.0,2.5,2.353689567430025,1.5975262590615698,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.4121,1.649460925188539
697,"hey , you okay",you feeling all right,4.667,2.9429300719629743,1.4285714285714284,1.024590163934426,4.278418369594907,1.25,1.25,1.25,0.0,0.0,0.0,1.25,1.25,1.25,4.4016,1.3645657695826348
698,- this is great,"great , thank you",4.333,0.0,1.6666666666666665,1.5091863517060369,3.1144038258758355,1.25,1.25,1.25,0.0,0.0,0.0,1.25,1.25,1.25,4.2259,1.686421383680894
699,", in the implementation of the",in implementing its,3.667,0.0,1.4285714285714284,1.7676767676767675,2.3982419847863663,0.8333333333333333,1.6666666666666665,1.1111111111111112,0.0,0.0,0.0,0.8333333333333333,1.6666666666666665,1.1111111111111112,4.5069,2.393909464448275
700,is hereby replaced by the following,is replaced by the following,4.0,5.0,4.545454545454546,3.825995807127884,0.8748736641414119,4.166666666666667,5.0,4.545454545454546,3.0,3.75,3.3333333333333326,4.166666666666667,5.0,4.545454545454546,4.8011,3.0395191124929495
701,opportunity is,opportunity today,2.667,5.0,2.5,4.02542372881356,1.6345812174643752,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.4211,2.477842893902229
702,emphasized the need,emphasized the importance,4.667,2.517624366073357,3.333333333333333,3.752436647173489,1.6776131125883404,3.333333333333333,3.333333333333333,3.333333333333333,2.5,2.5,2.5,3.333333333333333,3.333333333333333,3.333333333333333,4.6822,2.7344842938254033
703,expanded by,an increase by,4.333,0.0,2.0,1.0416666666666667,3.1401417292164213,2.5,1.6666666666666665,2.0,0.0,0.0,0.0,2.5,1.6666666666666665,2.0,4.4303,1.61488594195828
704,are necessary,needs to be done,2.333,0.0,0.0,0.6172839506172839,3.6252506284640496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4019,1.4395406682187288
705,participate actively in the,be actively involved in the,3.333,0.0,3.333333333333333,2.891156462585034,2.2909901947783973,3.75,3.0,3.3333333333333326,1.6666666666666665,1.25,1.4285714285714284,3.75,3.0,3.3333333333333326,4.8496,2.6625247536909096
706,issue of trafficking,trafficking in persons,3.0,2.8173411539001605,1.6666666666666665,2.7306967984934087,1.110133559568045,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,4.2304,1.2842730401955085
707,are derived from the,arise from the,4.333,0.0,2.8571428571428568,2.2682445759368832,1.6675305320105633,2.5,3.333333333333333,2.8571428571428577,1.6666666666666665,2.5,2.0,2.5,3.333333333333333,2.8571428571428577,4.6775,2.398747130601514
708,sincerely hopes,to be hoped,3.333,0.0,0.0,1.1019283746556476,3.448590057176252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4398,0.8782551902253646
709,", and in particular those",", particularly regarding",3.0,0.0,0.0,2.2321428571428568,1.6408927565566884,1.0,1.6666666666666665,1.25,0.0,0.0,0.0,1.0,1.6666666666666665,1.25,4.3182,2.5837514492639224
710,permanent members and,permanent category and the,3.667,2.7480934971659745,2.8571428571428568,2.5438596491228065,1.918059143005164,3.333333333333333,2.5,2.8571428571428577,0.0,0.0,0.0,3.333333333333333,2.5,2.8571428571428577,4.3798,1.7551751282130308
711,translates into,are translated into,4.667,0.0,2.0,3.4883720930232562,1.1270223963852442,2.5,1.6666666666666665,2.0,0.0,0.0,0.0,2.5,1.6666666666666665,2.0,4.3962,2.3205810010426435
712,completely destroyed,was destroyed,4.667,0.0,2.5,2.232142857142857,2.478362943092576,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,4.939,1.7205193345025167
713,changed by,is to amend,3.0,0.0,0.0,0.5482456140350876,3.7395998394402334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1349,1.2549977210191692
714,basic infrastructure,infrastructure,4.667,5.0,3.333333333333333,3.4023668639053257,1.1008445920564858,2.5,5.0,3.333333333333333,0.0,0.0,0.0,2.5,5.0,3.333333333333333,4.4219,1.1809120508847935
715,are communicated,- communications,4.0,0.0,0.0,3.1481481481481484,2.090654900558644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4702,1.1631422021394604
716,is in here,'re over here,3.667,0.0,1.6666666666666665,1.7094017094017095,3.5386184237873817,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.0,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,4.1306,2.1899326930136396
717,it is quite clear,it is also clear,3.667,0.0,3.75,2.430555555555556,2.1416886071327443,3.75,3.75,3.75,1.6666666666666665,1.6666666666666665,1.6666666666666665,3.75,3.75,3.75,4.6684,3.325511787179524
718,who was that,- who 's that,2.333,0.0,3.333333333333333,2.7777777777777777,1.4433991558127413,3.333333333333333,2.5,2.8571428571428577,0.0,0.0,0.0,3.333333333333333,2.5,2.8571428571428577,4.2863,3.08280534020711
719,may be considered,may be regarded,4.0,0.0,3.333333333333333,2.0396270396270397,2.002569850161485,3.333333333333333,3.333333333333333,3.333333333333333,2.5,2.5,2.5,3.333333333333333,3.333333333333333,3.333333333333333,4.7406,3.290944634422158
720,", especially in the countries",", particularly in countries",3.333,5.0,2.8571428571428568,2.344740177439797,1.3587340022506018,3.0,3.75,3.3333333333333326,0.0,0.0,0.0,3.0,3.75,3.3333333333333326,4.8538,3.726029826208605
