,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
1733,3DWNFENNE3VGPYZ1W6I6NEWO7U24JA,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3Y5140Z9DXG85ZZ72AUV3UO509PPI5,A33TFZWRGY3ASF,Approved,Wed Nov 27 08:50:22 PST 2019,Wed Nov 27 08:50:31 PST 2019,Sat Nov 30 08:50:31 PST 2019,Wed Nov 27 23:15:41 PST 2019,,,9,100% (56/56),100% (56/56),100% (56/56),"Call Jesse to the sacrifice , and I will show you what you shall do . You shall anoint to me him whom I name to you . ''",And I will make my agreement with you ; never again will all flesh be cut off by the waters ; never again will the waters come over all the earth for its destruction .,3,,
1734,3TKXBROM5TAAX5YGHVKAHF67CC3JI4,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3MH9DQ757WC71D18T8TMSOYOTDRGU2,AH3W6E7W1EU0D,Submitted,Wed Nov 27 08:53:16 PST 2019,Wed Nov 27 08:53:23 PST 2019,Sat Nov 30 08:53:23 PST 2019,,,,7,100% (71/71),100% (71/71),100% (71/71),"And David was clothed with a robe of fair linen , as were all the Levites who took up the ark , and those who made melody , and Chenaniah the master of those who made melody ; and David had on a linen ephod ;","Who this -- darkening counsel , By words without knowledge ?",2,,
1735,3TKXBROM5TAAX5YGHVKAHF67CC3JI4,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3SUWZRL0MYDOFOFGRV5VCFZWDBSE6F,A2XC3AM9UZO3EK,Submitted,Wed Nov 27 08:49:34 PST 2019,Wed Nov 27 08:50:01 PST 2019,Sat Nov 30 08:50:01 PST 2019,,,,27,100% (40/40),100% (40/40),100% (40/40),"And David was clothed with a robe of fair linen , as were all the Levites who took up the ark , and those who made melody , and Chenaniah the master of those who made melody ; and David had on a linen ephod ;","Who this -- darkening counsel , By words without knowledge ?",2,,
1736,3TKXBROM5TAAX5YGHVKAHF67CC3JI4,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3UNH76FOCS5OAWHZECO68EOYLNAYMM,A3SQ00HYQN7FYB,Submitted,Wed Nov 27 08:47:41 PST 2019,Wed Nov 27 08:48:16 PST 2019,Sat Nov 30 08:48:16 PST 2019,,,,35,100% (130/130),100% (130/130),100% (130/130),"And David was clothed with a robe of fair linen , as were all the Levites who took up the ark , and those who made melody , and Chenaniah the master of those who made melody ; and David had on a linen ephod ;","Who this -- darkening counsel , By words without knowledge ?",1 - Not Similar At All,,
1737,307FVKVSYRFN53YZVXT9KORFGZ2746,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,317HQ483I7S82ENUMVH3Z5JA0UONI7,A2Z5WHZ0A2JJ6A,Approved,Wed Nov 27 08:50:31 PST 2019,Wed Nov 27 08:50:50 PST 2019,Sat Nov 30 08:50:50 PST 2019,Wed Nov 27 11:36:46 PST 2019,,,19,100% (25/25),100% (25/25),100% (25/25),"And Jehovah gave the people favour in the eyes of the Egyptians . Moreover the man Moses was very great in the land of EgyptвЂ”in the eyes of Pharaoh 's bondmen , and in the eyes of the people .","and said to them , `Whoever may receive this child in my name , doth receive me , and whoever may receive me , doth receive Him who sent me , for he who is least among you all -- he shall be great . '",1 - Not Similar At All,,
1738,307FVKVSYRFN53YZVXT9KORFGZ2746,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3CPLWGV3MOZFRDURI1BQMCK7H41N9O,A5WAWW70PYRP,Approved,Wed Nov 27 08:50:23 PST 2019,Wed Nov 27 10:46:13 PST 2019,Sat Nov 30 10:46:13 PST 2019,Wed Nov 27 11:36:46 PST 2019,,,6950,100% (39/39),100% (39/39),100% (39/39),"And Jehovah gave the people favour in the eyes of the Egyptians . Moreover the man Moses was very great in the land of EgyptвЂ”in the eyes of Pharaoh 's bondmen , and in the eyes of the people .","and said to them , `Whoever may receive this child in my name , doth receive me , and whoever may receive me , doth receive Him who sent me , for he who is least among you all -- he shall be great . '",1 - Not Similar At All,,
1739,307FVKVSYRFN53YZVXT9KORFGZ2746,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3FTF2T8WLRI5E735A22DIVXYAG49W0,A1PR75OOJOLBA2,Approved,Wed Nov 27 08:48:31 PST 2019,Wed Nov 27 08:48:39 PST 2019,Sat Nov 30 08:48:39 PST 2019,Wed Nov 27 11:36:46 PST 2019,,,8,100% (191/191),100% (191/191),100% (191/191),"And Jehovah gave the people favour in the eyes of the Egyptians . Moreover the man Moses was very great in the land of EgyptвЂ”in the eyes of Pharaoh 's bondmen , and in the eyes of the people .","and said to them , `Whoever may receive this child in my name , doth receive me , and whoever may receive me , doth receive Him who sent me , for he who is least among you all -- he shall be great . '",3,,
1740,3R868ACW4SCM1TXP9TNTKXHHGXNZGC,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,35USIKEBNRGS9USTKU8E22T5R3SN6C,A2JUO3H5VTEEM1,Submitted,Wed Nov 27 08:48:48 PST 2019,Wed Nov 27 08:48:54 PST 2019,Sat Nov 30 08:48:54 PST 2019,,,,6,100% (197/197),100% (197/197),100% (197/197),"For every kind of animal , bird , creeping thing , and sea creature , is tamed , and has been tamed by mankind .","And David knew that the Lord bad confirmed him king over Israel , and that he had exalted his kingdom over his people Israel .",2,,
1741,3R868ACW4SCM1TXP9TNTKXHHGXNZGC,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3EA3QWIZ4IV6XRSEJR3F84P2PCAIT3,A1NF6PELRKACS9,Submitted,Wed Nov 27 08:50:23 PST 2019,Wed Nov 27 08:50:35 PST 2019,Sat Nov 30 08:50:35 PST 2019,,,,12,100% (2/2),100% (2/2),100% (2/2),"For every kind of animal , bird , creeping thing , and sea creature , is tamed , and has been tamed by mankind .","And David knew that the Lord bad confirmed him king over Israel , and that he had exalted his kingdom over his people Israel .",1 - Not Similar At All,,
1742,3R868ACW4SCM1TXP9TNTKXHHGXNZGC,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3HMIGG0U4L69P7FVKBEN3WN31ILY8Y,A1PR75OOJOLBA2,Submitted,Wed Nov 27 08:47:31 PST 2019,Wed Nov 27 08:47:36 PST 2019,Sat Nov 30 08:47:36 PST 2019,,,,5,100% (191/191),100% (191/191),100% (191/191),"For every kind of animal , bird , creeping thing , and sea creature , is tamed , and has been tamed by mankind .","And David knew that the Lord bad confirmed him king over Israel , and that he had exalted his kingdom over his people Israel .",4,,
1743,3VW0145YLYCWTOO72AI298DOTLNJMK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,35H6S234SA0OJ5MNGUCS8LTJ0IU657,A1ALFT4RUVH8SL,Submitted,Wed Nov 27 08:50:58 PST 2019,Wed Nov 27 08:51:12 PST 2019,Sat Nov 30 08:51:12 PST 2019,,,,14,100% (10/10),100% (10/10),100% (10/10),Now in those days prophets came from Jerusalem to Antioch .,"Thou hast devised shame to thy house , by cutting off many peoples , and hast sinned against thine own soul .",2,,
1744,3VW0145YLYCWTOO72AI298DOTLNJMK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3SUWZRL0MYDOFOFGRV5VCFZWDBUE6H,A2PQV1A2D4CG52,Submitted,Wed Nov 27 08:53:14 PST 2019,Wed Nov 27 08:55:53 PST 2019,Sat Nov 30 08:55:53 PST 2019,,,,159,100% (111/111),100% (111/111),100% (111/111),Now in those days prophets came from Jerusalem to Antioch .,"Thou hast devised shame to thy house , by cutting off many peoples , and hast sinned against thine own soul .",3,,
1745,3VW0145YLYCWTOO72AI298DOTLNJMK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3Y4W8Q93LZK428GHW82JIPXAUSKDVE,A2OP2ZANIM5ZV,Submitted,Wed Nov 27 08:53:08 PST 2019,Wed Nov 27 08:53:34 PST 2019,Sat Nov 30 08:53:34 PST 2019,,,,26,100% (92/92),100% (92/92),100% (92/92),Now in those days prophets came from Jerusalem to Antioch .,"Thou hast devised shame to thy house , by cutting off many peoples , and hast sinned against thine own soul .",1 - Not Similar At All,,
1746,3D3B8GE892RD8F8B8EJH1ITG2LM9PB,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3MH9DQ757WC71D18T8TMSOYOTDPUGE,A2Z5WHZ0A2JJ6A,Approved,Wed Nov 27 08:50:13 PST 2019,Wed Nov 27 08:50:28 PST 2019,Sat Nov 30 08:50:28 PST 2019,Wed Nov 27 23:15:28 PST 2019,,,15,100% (25/25),100% (25/25),100% (25/25),"One of his disciples therefore , Judas of Simon , Iscariote , who was about to deliver him up , says ,","And Hanun taketh the servants of David , and shaveth off the half of their beard , and cutteth off their long robes in the midst -- unto their buttocks , and sendeth them away ;",1 - Not Similar At All,,
1747,3D3B8GE892RD8F8B8EJH1ITG2LM9PB,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3OHYZ19UGC5BEH48BMP3XWVWDWNOAI,A2JUO3H5VTEEM1,Approved,Wed Nov 27 08:49:14 PST 2019,Wed Nov 27 08:49:22 PST 2019,Sat Nov 30 08:49:22 PST 2019,Wed Nov 27 23:15:28 PST 2019,,,8,100% (197/197),100% (197/197),100% (197/197),"One of his disciples therefore , Judas of Simon , Iscariote , who was about to deliver him up , says ,","And Hanun taketh the servants of David , and shaveth off the half of their beard , and cutteth off their long robes in the midst -- unto their buttocks , and sendeth them away ;",4,,
1748,3D3B8GE892RD8F8B8EJH1ITG2LM9PB,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3XM0HYN6NKZWPUXL6R44IFQD8GIEPL,AO2SEJOUWKOCV,Approved,Wed Nov 27 08:50:06 PST 2019,Wed Nov 27 08:50:16 PST 2019,Sat Nov 30 08:50:16 PST 2019,Wed Nov 27 23:15:28 PST 2019,,,10,100% (4/4),100% (4/4),100% (4/4),"One of his disciples therefore , Judas of Simon , Iscariote , who was about to deliver him up , says ,","And Hanun taketh the servants of David , and shaveth off the half of their beard , and cutteth off their long robes in the midst -- unto their buttocks , and sendeth them away ;",1 - Not Similar At All,,
1749,32L724R85LK6JG1EC8PUEBSJLB9PIA,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,35GCEFQ6I5ONT0JU4GLAQMOURQZZ30,A3BCGN11HDM8QR,Approved,Wed Nov 27 08:51:29 PST 2019,Wed Nov 27 08:51:34 PST 2019,Sat Nov 30 08:51:34 PST 2019,Wed Nov 27 11:37:36 PST 2019,,,5,100% (150/150),100% (150/150),100% (150/150),"Even when we were dead through our sins , gave us life together with Christ ( by grace you have salvation ) ,","The righteous is delivered out of trouble , and the wicked cometh in his stead .",3,,
1750,32L724R85LK6JG1EC8PUEBSJLB9PIA,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3G0WWMR1UVKLJCBDZ3MC87AWR47NQC,A2XC3AM9UZO3EK,Approved,Wed Nov 27 08:54:06 PST 2019,Wed Nov 27 08:54:37 PST 2019,Sat Nov 30 08:54:37 PST 2019,Wed Nov 27 11:37:36 PST 2019,,,31,100% (40/40),100% (40/40),100% (40/40),"Even when we were dead through our sins , gave us life together with Christ ( by grace you have salvation ) ,","The righteous is delivered out of trouble , and the wicked cometh in his stead .",4,,
1751,32L724R85LK6JG1EC8PUEBSJLB9PIA,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3WT783CTPBHFO2CXRVG8X7LL60SBC6,A3SXLBX06D9FP9,Approved,Wed Nov 27 08:53:17 PST 2019,Wed Nov 27 08:53:35 PST 2019,Sat Nov 30 08:53:35 PST 2019,Wed Nov 27 11:37:37 PST 2019,,,18,100% (30/30),100% (30/30),100% (30/30),"Even when we were dead through our sins , gave us life together with Christ ( by grace you have salvation ) ,","The righteous is delivered out of trouble , and the wicked cometh in his stead .",1 - Not Similar At All,,
1752,3UQVX1UPFSHZKEJS6KPCCUKUO70205,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3BV8HQ2ZZW1LPBY4BQ39GW95SWUA6G,A1TIO97G4K0ZFF,Submitted,Wed Nov 27 08:49:54 PST 2019,Wed Nov 27 08:52:29 PST 2019,Sat Nov 30 08:52:29 PST 2019,,,,155,100% (166/166),100% (166/166),100% (166/166),"For we write no other things to you , than what you read or even acknowledge , and I hope you will acknowledge to the end ;","To thee , Jehovah , do I cry ; for the fire hath devoured the pastures of the wilderness , and the flame hath burned up all the trees of the field .",2,,
1753,3UQVX1UPFSHZKEJS6KPCCUKUO70205,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3Q8GYXHFEP2DZMVOQLPVULLTW44C54,A2HITRHQ441VHA,Submitted,Wed Nov 27 08:49:51 PST 2019,Wed Nov 27 08:56:53 PST 2019,Sat Nov 30 08:56:53 PST 2019,,,,422,100% (97/97),100% (97/97),100% (97/97),"For we write no other things to you , than what you read or even acknowledge , and I hope you will acknowledge to the end ;","To thee , Jehovah , do I cry ; for the fire hath devoured the pastures of the wilderness , and the flame hath burned up all the trees of the field .",1 - Not Similar At All,,
1754,3UQVX1UPFSHZKEJS6KPCCUKUO70205,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3ZOTGHDK5IBFEDQ2SMBUIWP2Z2UOSE,A3E1CCI1EE9EOM,Submitted,Wed Nov 27 08:48:38 PST 2019,Wed Nov 27 08:48:43 PST 2019,Sat Nov 30 08:48:43 PST 2019,,,,5,100% (1/1),100% (1/1),100% (1/1),"For we write no other things to you , than what you read or even acknowledge , and I hope you will acknowledge to the end ;","To thee , Jehovah , do I cry ; for the fire hath devoured the pastures of the wilderness , and the flame hath burned up all the trees of the field .",3,,
1755,3GMLHYZ0LEX51LOFXCARA596JBZUYH,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,31EUONYN2V3V6576MHGZTJ99Y6QOVL,A1X9X6JCC0UEKM,Approved,Wed Nov 27 08:51:49 PST 2019,Wed Nov 27 08:51:54 PST 2019,Sat Nov 30 08:51:54 PST 2019,Wed Nov 27 23:16:11 PST 2019,,,5,100% (110/110),100% (110/110),100% (110/110),"which he wrought in the Christ raising him from among dead , and he set him down at his right hand in the heavenlies ,",And I therefore began to strike thee with desolation for thy sins .,1 - Not Similar At All,,
1756,3GMLHYZ0LEX51LOFXCARA596JBZUYH,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3FTF2T8WLRI5E735A22DIVXYAG9W9S,A168NGIUW93RV5,Approved,Wed Nov 27 08:57:58 PST 2019,Wed Nov 27 08:59:19 PST 2019,Sat Nov 30 08:59:19 PST 2019,Wed Nov 27 23:16:11 PST 2019,,,81,100% (89/89),100% (89/89),100% (89/89),"which he wrought in the Christ raising him from among dead , and he set him down at his right hand in the heavenlies ,",And I therefore began to strike thee with desolation for thy sins .,3,,
1757,3GMLHYZ0LEX51LOFXCARA596JBZUYH,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851009;OriginalHitTemplateId:928390905;,14400,3IOEN3P9S7JPVNL4F7AG5VG2O2T61T,A21IZYCFI4AUYU,Approved,Wed Nov 27 08:57:50 PST 2019,Wed Nov 27 08:57:58 PST 2019,Sat Nov 30 08:57:58 PST 2019,Wed Nov 27 23:16:11 PST 2019,,,8,100% (16/16),100% (16/16),100% (16/16),"which he wrought in the Christ raising him from among dead , and he set him down at his right hand in the heavenlies ,",And I therefore began to strike thee with desolation for thy sins .,3,,
