,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
1796,3NSCTNUR2ZNNKO0XG5O3Z7ZJH3A5A7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3IAEQB9FMEKHHXGMMI7F4RGO126WDT,A1TIO97G4K0ZFF,Submitted,Wed Nov 27 09:21:41 PST 2019,Wed Nov 27 09:21:51 PST 2019,Sat Nov 30 09:21:51 PST 2019,,,,10,100% (247/247),100% (247/247),100% (247/247),it could never be boring .,it could never be a boring activity .,3,,
1797,3IHWR4LC7DDLDO2XQRNJSPXTW1G8IG,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3LPW2N6LKT29LGCOCCAVOR7Z3505UY,ACB2YU5F07TX0,Submitted,Wed Nov 27 09:23:52 PST 2019,Wed Nov 27 09:23:57 PST 2019,Sat Nov 30 09:23:57 PST 2019,,,,5,100% (38/38),100% (38/38),100% (38/38),i think it may be only normal to cool off .,"it is only normal to cool off , i guess .",3,,
1798,3IHWR4LC7DDLDO2XQRNJSPXTW1G8IG,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3MRNMEIQW561634NI40DVGZ83V3LDQ,A2B6IFOZY2D4A4,Submitted,Wed Nov 27 09:22:08 PST 2019,Wed Nov 27 09:22:14 PST 2019,Sat Nov 30 09:22:14 PST 2019,,,,6,100% (361/361),100% (361/361),100% (361/361),i think it may be only normal to cool off .,"it is only normal to cool off , i guess .",1 - Not Similar At All,,
1799,3IHWR4LC7DDLDO2XQRNJSPXTW1G8IG,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3Z7ISHFUH0V9UXP0GXG6H3W57DG8ZS,A14CLZWROI8UCS,Submitted,Wed Nov 27 09:24:08 PST 2019,Wed Nov 27 09:24:19 PST 2019,Sat Nov 30 09:24:19 PST 2019,,,,11,100% (124/124),100% (124/124),100% (124/124),i think it may be only normal to cool off .,"it is only normal to cool off , i guess .",5 - Highly Similar,,
1800,3YKP7CX6G2F7Q2J8AC3WS2XLQRQB7N,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3COPXFW7XBCZBUPV2DF7GA3ISE2PK6,A168NGIUW93RV5,Submitted,Wed Nov 27 09:23:34 PST 2019,Wed Nov 27 09:23:42 PST 2019,Sat Nov 30 09:23:42 PST 2019,,,,8,100% (124/124),100% (124/124),100% (124/124),he committ ed suicide on christ ma s e ve n um  .,he killed himself in h ous ton on christ ma s even in n um r us sian roulette style .,3,,
1801,3YKP7CX6G2F7Q2J8AC3WS2XLQRQB7N,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3GDTJDAPVUB9VQQH18QC910WS9WM8N,AG7G6ZGG73JP7,Submitted,Wed Nov 27 09:21:56 PST 2019,Wed Nov 27 09:22:09 PST 2019,Sat Nov 30 09:22:09 PST 2019,,,,13,100% (13/13),100% (13/13),100% (13/13),he committ ed suicide on christ ma s e ve n um  .,he killed himself in h ous ton on christ ma s even in n um r us sian roulette style .,4,,
1802,3YKP7CX6G2F7Q2J8AC3WS2XLQRQB7N,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3QY7M81QH7MA5OLV6RLQGOCXSKW7KH,A2FJDUJZ38B9XL,Submitted,Wed Nov 27 09:23:11 PST 2019,Wed Nov 27 09:23:16 PST 2019,Sat Nov 30 09:23:16 PST 2019,,,,5,100% (66/66),100% (66/66),100% (66/66),he committ ed suicide on christ ma s e ve n um  .,he killed himself in h ous ton on christ ma s even in n um r us sian roulette style .,5 - Highly Similar,,
1803,3CZH926SICE8EID9I57FQYJW2MDE46,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,32RIADZISS4BAKGK92WL4YJXICJS4Z,A1PR75OOJOLBA2,Submitted,Wed Nov 27 09:23:33 PST 2019,Wed Nov 27 09:23:42 PST 2019,Sat Nov 30 09:23:42 PST 2019,,,,9,100% (328/328),100% (328/328),100% (328/328),"first , plan what you desire and do not worry about what everyone else desires .",it is easy to make friends .,2,,
1804,3CZH926SICE8EID9I57FQYJW2MDE46,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3MTMREQS4VIJJQDA28GDEQ8IGZCAW8,A1SK0GV4SSOH1A,Submitted,Wed Nov 27 09:24:10 PST 2019,Wed Nov 27 09:24:14 PST 2019,Sat Nov 30 09:24:14 PST 2019,,,,4,100% (175/175),100% (175/175),100% (175/175),"first , plan what you desire and do not worry about what everyone else desires .",it is easy to make friends .,3,,
1805,3CZH926SICE8EID9I57FQYJW2MDE46,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3YHH42UU5BF77J3T6SCIG9FP98L0L7,A1VFIUM6FD1D2M,Submitted,Wed Nov 27 13:23:45 PST 2019,Wed Nov 27 13:25:30 PST 2019,Sat Nov 30 13:25:30 PST 2019,,,,105,100% (4/4),100% (4/4),100% (4/4),"first , plan what you desire and do not worry about what everyone else desires .",it is easy to make friends .,1 - Not Similar At All,,
1806,3N2YPY1GI6Y78VWO2182ZOJ9F6AEVI,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,374TNBHA8BVFVBFR65VNPN83VPUYQY,A1TIO97G4K0ZFF,Submitted,Wed Nov 27 09:20:30 PST 2019,Wed Nov 27 09:21:03 PST 2019,Sat Nov 30 09:21:03 PST 2019,,,,33,100% (247/247),100% (247/247),100% (247/247),find a person who wants their future to be with you .,look for a person who wants to spend their future with you .,2,,
1807,3N2YPY1GI6Y78VWO2182ZOJ9F6AEVI,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3907X2AHF054UEL5D793GEHOBEH2PY,A2JUO3H5VTEEM1,Submitted,Wed Nov 27 09:23:31 PST 2019,Wed Nov 27 09:23:38 PST 2019,Sat Nov 30 09:23:38 PST 2019,,,,7,100% (354/354),100% (354/354),100% (354/354),find a person who wants their future to be with you .,look for a person who wants to spend their future with you .,2,,
1808,3N2YPY1GI6Y78VWO2182ZOJ9F6AEVI,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3IFS6Q0HJIJ5IRFZURYPYZTGNUKSIE,A2Z5WHZ0A2JJ6A,Submitted,Wed Nov 27 09:23:45 PST 2019,Wed Nov 27 09:23:54 PST 2019,Sat Nov 30 09:23:54 PST 2019,,,,9,100% (41/41),100% (41/41),100% (41/41),find a person who wants their future to be with you .,look for a person who wants to spend their future with you .,5 - Highly Similar,,
1809,3BDORL6HKKD0IQVTXQXX83U39OKCRU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3EJPLAJKEMGMQJ6CNIJ8XP0E1IP6Z3,A3SXLBX06D9FP9,Submitted,Wed Nov 27 09:23:00 PST 2019,Wed Nov 27 09:23:19 PST 2019,Sat Nov 30 09:23:19 PST 2019,,,,19,100% (55/55),100% (55/55),100% (55/55),"you can do this , but please do not do it , you deserve more .",please do not do this . you deserve a lot more .,4,,
1810,3BDORL6HKKD0IQVTXQXX83U39OKCRU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3TPWUS5F8917C5A8MMC4KLY6G2WCWB,A3D6DQGF78M17W,Submitted,Wed Nov 27 09:23:18 PST 2019,Wed Nov 27 09:23:32 PST 2019,Sat Nov 30 09:23:32 PST 2019,,,,14,100% (17/17),100% (17/17),100% (17/17),"you can do this , but please do not do it , you deserve more .",please do not do this . you deserve a lot more .,5 - Highly Similar,,
1811,3BDORL6HKKD0IQVTXQXX83U39OKCRU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3WR9XG3T63BPRMWSLZYA97N1VY647O,A2XC3AM9UZO3EK,Submitted,Wed Nov 27 09:22:56 PST 2019,Wed Nov 27 09:28:46 PST 2019,Sat Nov 30 09:28:46 PST 2019,,,,350,100% (94/94),100% (94/94),100% (94/94),"you can do this , but please do not do it , you deserve more .",please do not do this . you deserve a lot more .,2,,
1812,324N5FAHSXBAUVOYYNJ5XJWEZ36VKJ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3HVVDCPGTESSNR7JN9PIUSJQFWYYTH,A2BA1R9MAHHWJH,Submitted,Wed Nov 27 09:26:43 PST 2019,Wed Nov 27 09:27:10 PST 2019,Sat Nov 30 09:27:10 PST 2019,,,,27,100% (145/145),100% (145/145),100% (145/145),we sat on my bed and i look ed into her eyes and we hugged and kissed and made out .,"and we sat on my bed , made eye contact , hugged , and kissed passionately .",3,,
1813,324N5FAHSXBAUVOYYNJ5XJWEZ36VKJ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3K5TEWLKGVBLAJW3OM3U9MDNMYEVIM,A3P7AZ2YH4ICQJ,Submitted,Wed Nov 27 09:23:42 PST 2019,Wed Nov 27 09:23:51 PST 2019,Sat Nov 30 09:23:51 PST 2019,,,,9,100% (97/97),100% (97/97),100% (97/97),we sat on my bed and i look ed into her eyes and we hugged and kissed and made out .,"and we sat on my bed , made eye contact , hugged , and kissed passionately .",5 - Highly Similar,,
1814,324N5FAHSXBAUVOYYNJ5XJWEZ36VKJ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3RKNTXVS3MY7AOUQS2AUJYPRW6F4AI,A3P04JZJNOYILR,Submitted,Wed Nov 27 09:26:38 PST 2019,Wed Nov 27 09:39:26 PST 2019,Sat Nov 30 09:39:26 PST 2019,,,,768,0% (0/0),0% (0/0),0% (0/0),we sat on my bed and i look ed into her eyes and we hugged and kissed and made out .,"and we sat on my bed , made eye contact , hugged , and kissed passionately .",5 - Highly Similar,,
1815,3HXK2V1N4KFWVIUDKMEFXM7AVOW2GF,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3HYA4D452RJS31WBZ4DY4K3K98RF25,A21IZYCFI4AUYU,Submitted,Wed Nov 27 09:20:23 PST 2019,Wed Nov 27 09:20:35 PST 2019,Sat Nov 30 09:20:35 PST 2019,,,,12,100% (83/83),100% (83/83),100% (83/83),i listen to  led  z eplin s song ' house s of the ho ly . ',""" house s of the ho ly ,"" by  led  z eppelin .",3,,
1816,3HXK2V1N4KFWVIUDKMEFXM7AVOW2GF,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3TPZPLC3M0CTFWHOH7N8ZOMGHSEP3T,AZYMR3317SUFN,Submitted,Wed Nov 27 09:20:57 PST 2019,Wed Nov 27 09:21:03 PST 2019,Sat Nov 30 09:21:03 PST 2019,,,,6,100% (28/28),100% (28/28),100% (28/28),i listen to  led  z eplin s song ' house s of the ho ly . ',""" house s of the ho ly ,"" by  led  z eppelin .",4,,
1817,3HXK2V1N4KFWVIUDKMEFXM7AVOW2GF,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3YWRV122CSZS8YVQAAHY0BHQ5VYU8M,AFQIHS5XX58NR,Submitted,Wed Nov 27 09:20:51 PST 2019,Wed Nov 27 09:20:58 PST 2019,Sat Nov 30 09:20:58 PST 2019,,,,7,100% (184/184),100% (184/184),100% (184/184),i listen to  led  z eplin s song ' house s of the ho ly . ',""" house s of the ho ly ,"" by  led  z eppelin .",4,,
1818,33TGB4G0LPH113JGSBYFMVGVYR4XTT,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,37ZHEEHM6WM49QDOLLTRZ2VVHYC738,A2JAK7A44RN2EM,Submitted,Wed Nov 27 09:25:41 PST 2019,Wed Nov 27 09:25:53 PST 2019,Sat Nov 30 09:25:53 PST 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),the fact that  jo nny dep p was in the  motion picture is suffice nt proof that it was good .,the movie was very enjoyable and the presence of j ohn ny dep p account s for much of the quality .,4,,
1819,33TGB4G0LPH113JGSBYFMVGVYR4XTT,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3EF8EXOTT1V1JI0BZQ45EZL7A9WJ1X,AFQIHS5XX58NR,Submitted,Wed Nov 27 09:22:46 PST 2019,Wed Nov 27 09:22:51 PST 2019,Sat Nov 30 09:22:51 PST 2019,,,,5,100% (184/184),100% (184/184),100% (184/184),the fact that  jo nny dep p was in the  motion picture is suffice nt proof that it was good .,the movie was very enjoyable and the presence of j ohn ny dep p account s for much of the quality .,2,,
1820,33TGB4G0LPH113JGSBYFMVGVYR4XTT,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3YHH42UU5BF77J3T6SCIG9FP96X0LF,A16QOW7P7PZPMZ,Submitted,Wed Nov 27 09:25:02 PST 2019,Wed Nov 27 09:25:42 PST 2019,Sat Nov 30 09:25:42 PST 2019,,,,40,0% (0/0),0% (0/0),0% (0/0),the fact that  jo nny dep p was in the  motion picture is suffice nt proof that it was good .,the movie was very enjoyable and the presence of j ohn ny dep p account s for much of the quality .,4,,
1821,3T2EL38U0MKO9NROB74KHQ58EK5XQF,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3N1FSUEFL5058VX2CC1W9ZXXH98D4P,A28V6LPUTG5WR1,Submitted,Wed Nov 27 09:22:13 PST 2019,Wed Nov 27 09:22:31 PST 2019,Sat Nov 30 09:22:31 PST 2019,,,,18,100% (14/14),100% (14/14),100% (14/14),what can i say first ?,hung up or sorry ? what can i say first ?,3,,
1822,3T2EL38U0MKO9NROB74KHQ58EK5XQF,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3NPFYT4IZC4ZIHV3YD49CVXSNWUGXI,A1E5SYFT1FA3J7,Submitted,Wed Nov 27 09:22:54 PST 2019,Wed Nov 27 09:23:19 PST 2019,Sat Nov 30 09:23:19 PST 2019,,,,25,100% (44/44),100% (44/44),100% (44/44),what can i say first ?,hung up or sorry ? what can i say first ?,4,,
1823,3T2EL38U0MKO9NROB74KHQ58EK5XQF,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3V5Q80FXIXRXNPGIF9CW3BEN6IR32P,A2FJDUJZ38B9XL,Submitted,Wed Nov 27 09:26:21 PST 2019,Wed Nov 27 09:26:25 PST 2019,Sat Nov 30 09:26:25 PST 2019,,,,4,100% (66/66),100% (66/66),100% (66/66),what can i say first ?,hung up or sorry ? what can i say first ?,5 - Highly Similar,,
1824,31YWE12TE0CE35M9F8VEHZOD9UE7XS,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,30ZX6P7VF8V883I7IU4JJIVC2F92JW,A1E5SYFT1FA3J7,Submitted,Wed Nov 27 09:20:56 PST 2019,Wed Nov 27 09:21:16 PST 2019,Sat Nov 30 09:21:16 PST 2019,,,,20,100% (44/44),100% (44/44),100% (44/44),may a ' s husband dar n ell because he is very attractive .,"dar n ell , may a ' s husband , is attractive .",4,,
1825,31YWE12TE0CE35M9F8VEHZOD9UE7XS,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3LOZAJ85YDD93NNWZYJKAR3RDDNX2E,A1TIO97G4K0ZFF,Submitted,Wed Nov 27 09:20:57 PST 2019,Wed Nov 27 09:21:09 PST 2019,Sat Nov 30 09:21:09 PST 2019,,,,12,100% (247/247),100% (247/247),100% (247/247),may a ' s husband dar n ell because he is very attractive .,"dar n ell , may a ' s husband , is attractive .",3,,
1826,31YWE12TE0CE35M9F8VEHZOD9UE7XS,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3ZOTGHDK5IBFEDQ2SMBUIWP2Z3HOS3,A1SK0GV4SSOH1A,Submitted,Wed Nov 27 09:20:49 PST 2019,Wed Nov 27 09:20:56 PST 2019,Sat Nov 30 09:20:56 PST 2019,,,,7,100% (175/175),100% (175/175),100% (175/175),may a ' s husband dar n ell because he is very attractive .,"dar n ell , may a ' s husband , is attractive .",1 - Not Similar At All,,
1827,362E9TQF2HQ0638F9PZ7K2ERKKTGI4,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,30BXRYBRP4XYTDLO8EQ5VCVMTU1WH4,AWJ0LF6A0LXJN,Submitted,Wed Nov 27 09:24:05 PST 2019,Wed Nov 27 09:24:13 PST 2019,Sat Nov 30 09:24:13 PST 2019,,,,8,100% (203/203),100% (203/203),100% (203/203),"men like this typically become wife beaters , if you do not obe y them !",men like this become violent to their wife s if they do not obe y them .,3,,
1828,362E9TQF2HQ0638F9PZ7K2ERKKTGI4,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,37UQDCYH6XVOLZF75VZXIXNE8I7V7V,A16PI1RHYZCUJU,Submitted,Wed Nov 27 09:28:59 PST 2019,Wed Nov 27 09:29:12 PST 2019,Sat Nov 30 09:29:12 PST 2019,,,,13,100% (11/11),100% (11/11),100% (11/11),"men like this typically become wife beaters , if you do not obe y them !",men like this become violent to their wife s if they do not obe y them .,5 - Highly Similar,,
1829,362E9TQF2HQ0638F9PZ7K2ERKKTGI4,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,3P1L2B7AD1PSA0VC8DET6AB779COLS,A3SXLBX06D9FP9,Submitted,Wed Nov 27 09:24:22 PST 2019,Wed Nov 27 09:24:57 PST 2019,Sat Nov 30 09:24:57 PST 2019,,,,35,100% (55/55),100% (55/55),100% (55/55),"men like this typically become wife beaters , if you do not obe y them !",men like this become violent to their wife s if they do not obe y them .,5 - Highly Similar,,
1830,3NFWQRSHVEEGWC6P8HTMH51Z4S1FGC,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851033;OriginalHitTemplateId:928390905;,14400,36NEMU28XFDKLRMZZB6INH3IAG3WMG,A14KIIR8FGYCHO,Submitted,Wed Nov 27 09:27:54 PST 2019,Wed Nov 27 09:30:10 PST 2019,Sat Nov 30 09:30:10 PST 2019,,,,136,100% (31/31),100% (31/31),100% (31/31),"reflect ing on the past , i am still not sure why i did it .",in re t r o spect i am not certain why i acted in that manner .,5 - Highly Similar,,
