,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
1837,3RDTX9JRTY1O294BCSP01W2V2RP79B,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3NVC2EB65QZNOA9P8UJRCFFSLXT3YD,A2PQV1A2D4CG52,Submitted,Wed Nov 27 09:35:59 PST 2019,Wed Nov 27 09:36:23 PST 2019,Sat Nov 30 09:36:23 PST 2019,,,,24,100% (232/232),100% (232/232),100% (232/232),i love small ville so of course i w anna see who else loves small ville !,"i am very fond of de show small ville , so it is interest in '  tu h me  tu h meet someone else who loves de show",2,,
1838,3RDTX9JRTY1O294BCSP01W2V2RP79B,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3SEPORI8WNZNDLIFDV0KDU20X1NAZ5,A2TR3ESZK9NUAM,Submitted,Wed Nov 27 09:34:05 PST 2019,Wed Nov 27 09:34:19 PST 2019,Sat Nov 30 09:34:19 PST 2019,,,,14,0% (0/0),0% (0/0),0% (0/0),i love small ville so of course i w anna see who else loves small ville !,"i am very fond of de show small ville , so it is interest in '  tu h me  tu h meet someone else who loves de show",3,,
1839,3DFYDSXB2W0F6WTGBC9O0IUI67YUJV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,30OG32W0SUBWM9L8QCRCEQLI82FENP,A1SK0GV4SSOH1A,Submitted,Wed Nov 27 09:36:29 PST 2019,Wed Nov 27 09:36:34 PST 2019,Sat Nov 30 09:36:34 PST 2019,,,,5,100% (206/206),100% (206/206),100% (206/206),"not all guys , but some guys do","some guys do , not all of them , though",2,,
1840,3DFYDSXB2W0F6WTGBC9O0IUI67YUJV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,33PPO7FECVFZG2WHX130307GMRLIDL,A199N1JFVRLD4F,Submitted,Wed Nov 27 09:38:28 PST 2019,Wed Nov 27 09:42:50 PST 2019,Sat Nov 30 09:42:50 PST 2019,,,,262,100% (2/2),100% (2/2),100% (2/2),"not all guys , but some guys do","some guys do , not all of them , though",3,,
1841,3DFYDSXB2W0F6WTGBC9O0IUI67YUJV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3RSDURM96AMQY8PMXE0NV6JPCMJEYF,A2OP2ZANIM5ZV,Submitted,Wed Nov 27 09:36:48 PST 2019,Wed Nov 27 09:37:08 PST 2019,Sat Nov 30 09:37:08 PST 2019,,,,20,100% (185/185),100% (185/185),100% (185/185),"not all guys , but some guys do","some guys do , not all of them , though",3,,
1842,3P520RYKCH67ZXEVMA5UZ8BDO63U59,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,36V4Q8R5ZK0F1UQDN27CVSLWMFRQMB,A2TR3ESZK9NUAM,Submitted,Wed Nov 27 09:34:29 PST 2019,Wed Nov 27 09:34:42 PST 2019,Sat Nov 30 09:34:42 PST 2019,,,,13,0% (0/0),0% (0/0),0% (0/0),only that i can say : good luck !,g l is all i can say,3,,
1843,3P520RYKCH67ZXEVMA5UZ8BDO63U59,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,39LNWE0K4UWLX473JWTPD0B48RDIUS,AGGJUBFTYXCCZ,Submitted,Wed Nov 27 09:34:06 PST 2019,Wed Nov 27 09:34:12 PST 2019,Sat Nov 30 09:34:12 PST 2019,,,,6,100% (1/1),100% (1/1),100% (1/1),only that i can say : good luck !,g l is all i can say,3,,
1844,3P520RYKCH67ZXEVMA5UZ8BDO63U59,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3QY5DC2MXRK1ND5DION4A3YCSZLFUY,A14KIIR8FGYCHO,Submitted,Wed Nov 27 09:33:57 PST 2019,Wed Nov 27 09:36:31 PST 2019,Sat Nov 30 09:36:31 PST 2019,,,,154,100% (41/41),100% (41/41),100% (41/41),only that i can say : good luck !,g l is all i can say,5 - Highly Similar,,
1845,3QD8LUVX4XYZG18QRFGHJFAHIOL5XD,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,320DUZ38G7MYNXQEH9P8LMPDCYPJG7,A2MV1325939NBM,Submitted,Wed Nov 27 09:37:03 PST 2019,Wed Nov 27 09:44:50 PST 2019,Sat Nov 30 09:44:50 PST 2019,,,,467,100% (110/110),100% (110/110),100% (110/110),that chicken went we e on the way .,when it gets close to the end the chicken makes a ' weeee e ' noise !,3,,
1846,3QD8LUVX4XYZG18QRFGHJFAHIOL5XD,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,378XPAWRUCD1IVT5DRCYDZZA1ONAIA,A848G3C44BRC4,Submitted,Wed Nov 27 09:37:00 PST 2019,Wed Nov 27 09:37:21 PST 2019,Sat Nov 30 09:37:21 PST 2019,,,,21,100% (32/32),100% (32/32),100% (32/32),that chicken went we e on the way .,when it gets close to the end the chicken makes a ' weeee e ' noise !,2,,
1847,3QD8LUVX4XYZG18QRFGHJFAHIOL5XD,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3VD82FOHKQOZ7W16V0LU3RLKD07CO9,A2PQV1A2D4CG52,Submitted,Wed Nov 27 09:36:47 PST 2019,Wed Nov 27 09:37:07 PST 2019,Sat Nov 30 09:37:07 PST 2019,,,,20,100% (232/232),100% (232/232),100% (232/232),that chicken went we e on the way .,when it gets close to the end the chicken makes a ' weeee e ' noise !,3,,
1848,37VHPF5VYC3U0LGXYHRXHMZYJWYC8K,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,30ZX6P7VF8V883I7IU4JJIVC2FKJ2O,A2PQV1A2D4CG52,Submitted,Wed Nov 27 09:36:57 PST 2019,Wed Nov 27 09:37:19 PST 2019,Sat Nov 30 09:37:19 PST 2019,,,,22,100% (232/232),100% (232/232),100% (232/232),i ' d encourage her to think again .,"give her some time to change her mind , use the power of suggestion .",3,,
1849,37VHPF5VYC3U0LGXYHRXHMZYJWYC8K,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,32ZKVD547FNRB2GEY25744HR0OCB37,A23WEAVGAOC5XZ,Submitted,Wed Nov 27 09:38:35 PST 2019,Wed Nov 27 09:38:41 PST 2019,Sat Nov 30 09:38:41 PST 2019,,,,6,100% (93/93),100% (93/93),100% (93/93),i ' d encourage her to think again .,"give her some time to change her mind , use the power of suggestion .",4,,
1850,37VHPF5VYC3U0LGXYHRXHMZYJWYC8K,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,33JKGHPFYCUUYXDL7AFVRYQRH44NML,A1T4GV2G54LQPP,Submitted,Wed Nov 27 09:34:29 PST 2019,Wed Nov 27 09:34:57 PST 2019,Sat Nov 30 09:34:57 PST 2019,,,,28,100% (5/5),100% (5/5),100% (5/5),i ' d encourage her to think again .,"give her some time to change her mind , use the power of suggestion .",4,,
1851,3RKHNXPHGWWAHGZYTX901XUVLWYUKU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,35H6S234SA0OJ5MNGUCS8LTJ0JQ655,A3FPQGM967TJER,Submitted,Wed Nov 27 09:35:15 PST 2019,Wed Nov 27 09:35:28 PST 2019,Sat Nov 30 09:35:28 PST 2019,,,,13,0% (0/0),0% (0/0),0% (0/0),"once i put on that arm ani ' b l ack code ' . when women wear "" des ign "" i can ' t say no ! i would give her anything she wanted .","i dabb ed on some arm ani ' b l ack code ' . any woman wearing , ' des ign , ' has me hypnotized . i would tell her , ' any thing you wish , sweetheart . '",4,,
1852,3RKHNXPHGWWAHGZYTX901XUVLWYUKU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3CCZ6YKWR7JB1OOLE1F4SVKLQKZ95K,A2GZNOA5CIVKUB,Submitted,Wed Nov 27 09:36:19 PST 2019,Wed Nov 27 09:36:22 PST 2019,Sat Nov 30 09:36:22 PST 2019,,,,3,100% (3/3),100% (3/3),100% (3/3),"once i put on that arm ani ' b l ack code ' . when women wear "" des ign "" i can ' t say no ! i would give her anything she wanted .","i dabb ed on some arm ani ' b l ack code ' . any woman wearing , ' des ign , ' has me hypnotized . i would tell her , ' any thing you wish , sweetheart . '",4,,
1853,3RKHNXPHGWWAHGZYTX901XUVLWYUKU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3N2BF7Y2VQU2O1RA4CKIMETVVSWHM7,A1E5SYFT1FA3J7,Submitted,Wed Nov 27 09:35:28 PST 2019,Wed Nov 27 09:36:38 PST 2019,Sat Nov 30 09:36:38 PST 2019,,,,70,100% (58/58),100% (58/58),100% (58/58),"once i put on that arm ani ' b l ack code ' . when women wear "" des ign "" i can ' t say no ! i would give her anything she wanted .","i dabb ed on some arm ani ' b l ack code ' . any woman wearing , ' des ign , ' has me hypnotized . i would tell her , ' any thing you wish , sweetheart . '",3,,
1854,3V0TR1NRVA25O5WX205TUFT5H7H4A3,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,31IBVUNM9SZ10SUDNEX96P0V66UFVN,AH7I3K3OJKA5L,Submitted,Wed Nov 27 09:33:58 PST 2019,Wed Nov 27 09:34:07 PST 2019,Sat Nov 30 09:34:07 PST 2019,,,,9,100% (1/1),100% (1/1),100% (1/1),i ' ve been turn t n n um a human  hose pi pe,it  turned me into a human pi pe,4,,
1855,3V0TR1NRVA25O5WX205TUFT5H7H4A3,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3ND9UOO81K20F94EZZ53N4OTABIWLJ,A29IS23K76GS7W,Submitted,Wed Nov 27 09:34:59 PST 2019,Wed Nov 27 09:35:05 PST 2019,Sat Nov 30 09:35:05 PST 2019,,,,6,100% (1/1),100% (1/1),100% (1/1),i ' ve been turn t n n um a human  hose pi pe,it  turned me into a human pi pe,2,,
1856,3V0TR1NRVA25O5WX205TUFT5H7H4A3,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3W92K5RLWUH9YV1OH2K0KD9IHCGV5K,A139DFNZS0I9RB,Submitted,Wed Nov 27 09:34:18 PST 2019,Wed Nov 27 09:34:30 PST 2019,Sat Nov 30 09:34:30 PST 2019,,,,12,100% (51/51),100% (51/51),100% (51/51),i ' ve been turn t n n um a human  hose pi pe,it  turned me into a human pi pe,4,,
1857,367O8HRHKG89O1IRJ0RKFFNB3DNS4M,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3483FV8BEEJWK830YBAUAEQ7G9Z260,AGGJUBFTYXCCZ,Submitted,Wed Nov 27 09:35:07 PST 2019,Wed Nov 27 09:35:24 PST 2019,Sat Nov 30 09:35:24 PST 2019,,,,17,100% (1/1),100% (1/1),100% (1/1),it was n ' t on because of the game . . and the new  es p is o de comes im ma rch n um  . . i think . . can ' t wait !,"my show was n ' t on because of a dumb game . . . the next  ep comes on ma rch n um th , at least i think so . . . i can ' t wait until then !",2,,
1858,367O8HRHKG89O1IRJ0RKFFNB3DNS4M,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3JCG6DTRV3Q6M9O5FVETC151WGOQQY,AFQIHS5XX58NR,Submitted,Wed Nov 27 09:34:31 PST 2019,Wed Nov 27 09:34:35 PST 2019,Sat Nov 30 09:34:35 PST 2019,,,,4,100% (214/214),100% (214/214),100% (214/214),it was n ' t on because of the game . . and the new  es p is o de comes im ma rch n um  . . i think . . can ' t wait !,"my show was n ' t on because of a dumb game . . . the next  ep comes on ma rch n um th , at least i think so . . . i can ' t wait until then !",4,,
1859,367O8HRHKG89O1IRJ0RKFFNB3DNS4M,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3QJOXOW4XJRQ4R08EBCC1BWI3C4MEW,ASY5AZCZEM04L,Submitted,Wed Nov 27 09:35:48 PST 2019,Wed Nov 27 09:36:39 PST 2019,Sat Nov 30 09:36:39 PST 2019,,,,51,100% (26/26),100% (26/26),100% (26/26),it was n ' t on because of the game . . and the new  es p is o de comes im ma rch n um  . . i think . . can ' t wait !,"my show was n ' t on because of a dumb game . . . the next  ep comes on ma rch n um th , at least i think so . . . i can ' t wait until then !",1 - Not Similar At All,,
1860,3Z8UJEJOCZD61Q3OAGMAOFQFXP3392,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,31LM9EDVOLS4XP704D23B6YADABJNF,AE7UECBR4D5E6,Submitted,Wed Nov 27 09:37:24 PST 2019,Wed Nov 27 09:37:54 PST 2019,Sat Nov 30 09:37:54 PST 2019,,,,30,100% (176/176),100% (176/176),100% (176/176),at least he wants you involved in it !,at least he s in cluding you !,4,,
1861,3Z8UJEJOCZD61Q3OAGMAOFQFXP3392,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,36NEMU28XFDKLRMZZB6INH3IAGAWMN,ASY5AZCZEM04L,Submitted,Wed Nov 27 09:37:50 PST 2019,Wed Nov 27 09:37:59 PST 2019,Sat Nov 30 09:37:59 PST 2019,,,,9,100% (26/26),100% (26/26),100% (26/26),at least he wants you involved in it !,at least he s in cluding you !,1 - Not Similar At All,,
1862,3Z8UJEJOCZD61Q3OAGMAOFQFXP3392,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3TVRFO09GKFF4994941PPN20JDQLX3,AFQIHS5XX58NR,Submitted,Wed Nov 27 09:37:28 PST 2019,Wed Nov 27 09:37:35 PST 2019,Sat Nov 30 09:37:35 PST 2019,,,,7,100% (214/214),100% (214/214),100% (214/214),at least he wants you involved in it !,at least he s in cluding you !,3,,
1863,31KSVEGZ34S9WO1YEHXYKX16143RWJ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,354P56DE9K38T7Y3B0US7A379EHS7R,A3OHBQIGR1QMK9,Submitted,Wed Nov 27 09:34:02 PST 2019,Wed Nov 27 09:35:44 PST 2019,Sat Nov 30 09:35:44 PST 2019,,,,102,100% (53/53),100% (53/53),100% (53/53),she should go back to m c s teamy .,she should get back together with m c s teamy .,3,,
1864,31KSVEGZ34S9WO1YEHXYKX16143RWJ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,37TRT2X24QR2WGI31NXUKBYGWLXBJI,A2OP2ZANIM5ZV,Submitted,Wed Nov 27 09:37:23 PST 2019,Wed Nov 27 09:37:38 PST 2019,Sat Nov 30 09:37:38 PST 2019,,,,15,100% (185/185),100% (185/185),100% (185/185),she should go back to m c s teamy .,she should get back together with m c s teamy .,3,,
1865,31KSVEGZ34S9WO1YEHXYKX16143RWJ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3LOZAJ85YDD93NNWZYJKAR3RDDZ2XV,A1PR75OOJOLBA2,Submitted,Wed Nov 27 09:36:58 PST 2019,Wed Nov 27 09:37:18 PST 2019,Sat Nov 30 09:37:18 PST 2019,,,,20,100% (367/367),100% (367/367),100% (367/367),she should go back to m c s teamy .,she should get back together with m c s teamy .,3,,
1866,3XH7ZM9YX2UYKSOQL6N66DTV33J9RC,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,34S9DKFK73PUSE2ZQD36LTDYQEJYNN,A3V8FN8YW3YHAV,Submitted,Wed Nov 27 09:35:57 PST 2019,Wed Nov 27 09:36:03 PST 2019,Sat Nov 30 09:36:03 PST 2019,,,,6,100% (61/61),100% (61/61),100% (61/61),asking this cu z is like it is always guys that is ready and up for sex . .,i am asking because it seems that men are always ready for sex .,5 - Highly Similar,,
1867,3XH7ZM9YX2UYKSOQL6N66DTV33J9RC,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3NPFYT4IZC4ZIHV3YD49CVXSNW3XG8,A3BCGN11HDM8QR,Submitted,Wed Nov 27 09:36:34 PST 2019,Wed Nov 27 09:36:42 PST 2019,Sat Nov 30 09:36:42 PST 2019,,,,8,100% (378/378),100% (378/378),100% (378/378),asking this cu z is like it is always guys that is ready and up for sex . .,i am asking because it seems that men are always ready for sex .,3,,
1868,3XH7ZM9YX2UYKSOQL6N66DTV33J9RC,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3X73LLYYQ1E86JCAGDZIZTIV0I7NHE,A1PEEFFG1YL103,Submitted,Wed Nov 27 09:36:53 PST 2019,Wed Nov 27 09:37:10 PST 2019,Sat Nov 30 09:37:10 PST 2019,,,,17,100% (2/2),100% (2/2),100% (2/2),asking this cu z is like it is always guys that is ready and up for sex . .,i am asking because it seems that men are always ready for sex .,5 - Highly Similar,,
1869,356TQKY9XFXOO4L170JM107KIL778M,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,30BXRYBRP4XYTDLO8EQ5VCVMTUAHWY,A1LZXNOD36P7C4,Submitted,Wed Nov 27 09:35:20 PST 2019,Wed Nov 27 09:35:34 PST 2019,Sat Nov 30 09:35:34 PST 2019,,,,14,100% (79/79),100% (79/79),100% (79/79),he has a to n on stage .,"he ' s had a few on stage , too .",5 - Highly Similar,,
1870,356TQKY9XFXOO4L170JM107KIL778M,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,37U1UTWH9VM0S6396GMTV0U6YW58R7,AFQIHS5XX58NR,Submitted,Wed Nov 27 09:34:33 PST 2019,Wed Nov 27 09:34:38 PST 2019,Sat Nov 30 09:34:38 PST 2019,,,,5,100% (214/214),100% (214/214),100% (214/214),he has a to n on stage .,"he ' s had a few on stage , too .",3,,
1871,356TQKY9XFXOO4L170JM107KIL778M,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3HSYG7LRBJYY03SFPLAZKTHJY45KK9,A296WX3QFEK7A0,Submitted,Wed Nov 27 09:35:20 PST 2019,Wed Nov 27 09:35:26 PST 2019,Sat Nov 30 09:35:26 PST 2019,,,,6,100% (32/32),100% (32/32),100% (32/32),he has a to n on stage .,"he ' s had a few on stage , too .",3,,
1872,3IVKZBIBJ0930D6MY7B394WF8IAHSY,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851037;OriginalHitTemplateId:928390905;,14400,3RXCAC0YIRP93GUVQ5SHWWGZWNXG8M,A28U1GCCY9R6O4,Submitted,Wed Nov 27 09:39:55 PST 2019,Wed Nov 27 09:40:02 PST 2019,Sat Nov 30 09:40:02 PST 2019,,,,7,100% (78/78),100% (78/78),100% (78/78),let him go . . . either that or date his brother !,"forget his as s , get with his brother instead .",5 - Highly Similar,,
